Propossal ID,Programme Name,Sub-Programme,Supplement,Lead Applicant,ORCID ID,Research Body,Research Body ROR ID,Funder Name,Funder ROR ID,Propossal title,Start Date,End Date,Current Total Commitment,Discipline
NF/2025/12115,New Foundations (NF),,,Gertrude Cotter,https://orcid.org/0000-0003-0310-8466,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,"Fractured: A UCC, Cork City library and Cork Community Media Hub collaboration using film and public storytelling to spark dialogue on global justice.",31/12/2025,30/12/2026,"€9,970.57",AHSS
NF/2025/12132,New Foundations (NF),,,Ann Marcus-Quinn,https://orcid.org/0000-0003-3761-1991,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,SEED: Supporting Equity and Educational Design. Growing Awareness of Accessibility in Digital Classrooms in Ireland's Primary Schools,31/12/2025,30/12/2026,"€9,766.00",AHSS
NF/2025/12134,New Foundations (NF),,,Ciara White,https://orcid.org/0000-0003-1152-139X,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,"Caring In Relation to Career, Life, and Employment",31/12/2025,29/09/2026,"€11,961.75",AHSS
NF/2025/12220,New Foundations (NF),,,Hannah Goss,https://orcid.org/0000-0002-4264-6673,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,Resources for Empowering Activity through Co-design and Health Literacy (REACH): Movement for People Living with Chronic Pain,31/12/2025,30/12/2026,"€11,949.00",AHSS
NF/2025/12222,New Foundations (NF),,,Michelle Kelly,https://orcid.org/0000-0001-6159-6707,National College of Ireland (NCI),https://ror.org/02qzs9336,Research Ireland,https://ror.org/010t7sr36,Supporting Sustainable Access to Cognitive Stimulation Therapy for People with Dementia in Ireland (SUSTAIN-CST),31/12/2025,30/12/2026,"€11,726.01",AHSS
NF/2025/12243,New Foundations (NF),,,Thompson Gyedu Kwarkye,https://orcid.org/0000-0002-1317-5446,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,"Africa in the Digital Value Chain: Power, Extraction and Resistance in Africa’s Techno-Ecologies",31/12/2025,30/12/2026,"€9,180.00",AHSS
NF/2025/12255,New Foundations (NF),,,William Durkan,https://orcid.org/0000-0001-5478-4945,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,INFORMER: Improved eNgagement FOR MarginalizEd gRoups,31/12/2025,29/09/2026,"€15,000.00",AHSS
NF/2025/12257,New Foundations (NF),,,Francis Ward,https://orcid.org/0000000181208265,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,ARISE: Arts-based Reflection and Identity Storytelling with/in Education – Creative Explorations of Identity and Belonging with LGBTQIA+ Youth,31/12/2025,30/12/2026,"€11,925.37",AHSS
NF/2025/12278,New Foundations (NF),,,Michelle Fitzpatrick,https://orcid.org/0009-0009-8427-540X,Mary Immaculate College,https://ror.org/009q3yg92,Research Ireland,https://ror.org/010t7sr36,"SPARK, STEM Partnerships for Action, Relevance, and Knowledge: A school-university partnership of educators to support integrated STEM learning and understanding of societal issues",31/12/2025,30/12/2026,"€10,000.00",AHSS
NF/2025/12290,New Foundations (NF),,,Daragh Bradshaw,https://orcid.org/0000-0002-7077-6598,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,Childhood Development Initiative: Extended Family impact,31/12/2025,30/12/2026,"€11,996.46",AHSS
NF/2025/12337,New Foundations (NF),,,Stefanie Havelka,https://orcid.org/0000-0003-0556-0325,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,AILiFE+: An Inclusive AI Literacy and Workforce Readiness Framework for Disabled People in Ireland,31/12/2025,30/12/2026,"€11,813.40",AHSS
NF/2025/12379,New Foundations (NF),,,Conor Neville,https://orcid.org/0000-0003-1327-6981,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,Financing the Green Transition: Assessing the Role and Scalability of Irish Social Enterprises in Climate Action,31/12/2025,29/09/2026,"€20,000.00",AHSS
NF/2025/12400,New Foundations (NF),,,Stanislava Antonijevic,https://orcid.org/0000-0002-3321-5492,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,Towards reducing Speech and Language Therapy waiting lists: Forming an International Interdisciplinary Network to Unite Efforts in Creating AI Assisted Transcription and Scoring for Existing Language Assessments for monolingual and multilingual school-age children,31/12/2025,30/12/2026,"€10,000.00",AHSS
NF/2025/12401,New Foundations (NF),,,Nicola Mountford,https://orcid.org/0000-0001-5485-9425,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,22 stories – a qualitative investigation of care co-ordination experiences for 22q11 Deletion Syndrome,31/12/2025,30/12/2026,"€11,988.00",AHSS
NF/2025/12416,New Foundations (NF),,,Jivanta Schottli,https://orcid.org/0000-0002-4658-1483,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,Negotiating Identity and Belonging: The Integration Experiences of Second-Generation Indian Immigrant Females in Dublin/Ireland,31/12/2025,30/12/2026,"€11,957.00",AHSS
NF/2025/12457,New Foundations (NF),,,Fergal O'Connor,https://orcid.org/0000-0002-2877-8098,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,Global Trends in Alcohol-Free Drinks: A Cross-National Study of Substitution vs. Supplementation Across 72 Countries,31/12/2025,30/12/2026,"€11,990.00",AHSS
NF/2025/12462,New Foundations (NF),,,Anne Marie Kavanagh,https://orcid.org/0000-0002-6962-452X,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,Le chéile atáimid: Building ETB teachers’ capacity to teach for climate justice and sustainability,31/12/2025,30/12/2026,"€9,969.65",AHSS
NF/2025/12483,New Foundations (NF),,,Karyn Morrissey,https://orcid.org/0000-0001-7259-1047,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,Assessing the Economic Value of Volunteering in Ireland,31/12/2025,30/12/2026,"€24,919.81",AHSS
NF/2025/12489,New Foundations (NF),,,Simeon Vidolov,https://orcid.org/0000-0003-2579-3177,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,Digital Community Policing in a Changing Society: Reaching Ethnic Minority and Local Online Networks in Ireland,31/12/2025,29/09/2026,"€16,000.00",AHSS
NF/2025/12544,New Foundations (NF),,,agnes maillot,https://orcid.org/0000-0003-3975-7863,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,"Cultivating empathy through information, knowledge and solidarity",31/12/2025,30/12/2026,"€11,302.73",AHSS
NF/2025/12587,New Foundations (NF),,,Aisling O'Donnell,https://orcid.org/0000-0003-2103-4309,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,"Access to healthcare, stigma, & help-seeking",31/12/2025,30/12/2026,"€11,992.97",AHSS
NF/2025/12605,New Foundations (NF),,,Shivaun O'Brien,https://orcid.org/0000-0001-7189-1443,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,Raising Involvement in School Engagement (RISE) – Exploring Student Involvement in Governance and Decision-Making in Educate Together Schools and Across the Educate Together Network.,31/12/2025,30/12/2026,"€11,430.00",AHSS
NF/2025/12627,New Foundations (NF),,,Emma Pearson,https://orcid.org/0000-0001-5886-9591,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,Supporting Early Education to Develop Sustainability,31/12/2025,30/12/2026,"€9,846.00",AHSS
NF/2025/12630,New Foundations (NF),,,Sarahjane Belton,https://orcid.org/0000-0001-9672-6276,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,From Shock to Shift: Transformative Approaches to addressing Long Covid,31/12/2025,30/12/2026,"€9,945.18",AHSS
NF/2025/12646,New Foundations (NF),,,Kate Frazer,https://orcid.org/0000-0002-6703-266X,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Tobacco and nicotine free homes - using PhotoVoice to Understand Smoking and Quitting from the Lens of Irish Travellers,31/12/2025,30/12/2026,"€11,969.33",AHSS
NF/2025/12659,New Foundations (NF),,,Anne Moore,https://orcid.org/0000-0003-3656-4230,National Institute for Bioprocessing Research and Training,,Research Ireland,https://ror.org/010t7sr36,Visualising Vaccines: visual representations and vaccine decision-making during the COVID-19 pandemic in Ireland,31/12/2025,30/12/2026,"€10,000.00",AHSS
NF/2025/12700,New Foundations (NF),,,Melissa Corbally,https://orcid.org/0000-0002-7163-0195,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,MENCALLTIME: A MIXED METHODS ANALYSIS OF CALL DATA TRENDS AND MEN’S EXPERIENCES OF DOMESTIC VIOLENCE AND ABUSE IN IRELAND,31/12/2025,29/09/2026,"€12,000.00",AHSS
NF/2025/12730,New Foundations (NF),,,Tatsuma Padoan,https://orcid.org/0000000223814862,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,"Aesthetic Identities: Senses, Socialisation and Audiovisuality in Asian Diasporic Communities",31/12/2025,30/12/2026,"€9,885.00",AHSS
NF/2025/12751,New Foundations (NF),,,Orfhlaith Ni Bhriain,https://orcid.org/0000-0002-2093-9694,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,Rhythms of Relief; movement as a pathway to pain resilience,31/12/2025,30/12/2026,"€11,955.76",AHSS
NF/2025/12759,New Foundations (NF),,,Joseph Roche,https://orcid.org/0000-0002-9981-1502,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Mapping Ireland’s Learning Ecosystems: A shared infrastructure for science engagement,31/12/2025,30/12/2026,"€10,000.00",AHSS
NF/2025/12762,New Foundations (NF),,,Immanuel Darkwa,https://orcid.org/0000-0001-9241-4515,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,"Designing an Impact Measurement Framework for Green Social Enterprises in Renewable Materials, Green Transition and Climate Action",31/12/2025,29/09/2026,"€18,966.97",AHSS
NF/2025/12768,New Foundations (NF),,,Fergus Downey,https://orcid.org/0009-0001-8964-5520,Atlantic Technological University (ATU),https://ror.org/0458dap48,Research Ireland,https://ror.org/010t7sr36,Promoting Engagement with Wearable UV Technology for Skin Cancer Prevention,31/12/2025,30/12/2026,"€9,832.00",AHSS
NF/2025/12774,New Foundations (NF),,,Suja Somanadhan,https://orcid.org/0000-0002-0590-0126,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Interdisciplinary Research Network for Children's Rights and Wellbeing,31/12/2025,30/12/2026,"€9,991.50",AHSS
NF/2025/12785,New Foundations (NF),,,Ollie Bartlett,https://orcid.org/0000-0002-3938-9143,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,Independence for Alcohol Policy Research from Alcohol Industry Influence,31/12/2025,30/12/2026,"€11,476.00",AHSS
NF/2025/12789,New Foundations (NF),,,Vikram Niranjan,https://orcid.org/0000-0003-2202-8250,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,"General Dental Practitioners’ Role in Oral Cancer Screening, Early Referral to Cancer Services, and Post-Treatment Management in Ireland: A Bid to Develop Referral Guidelines.",31/12/2025,30/12/2026,"€11,986.47",AHSS
NF/2025/12795,New Foundations (NF),,,Pauline Cullen,https://orcid.org/0000-0002-1050-9842,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,Building  Bridges: Understanding  Youth Political Imagination and Enhancing Political Agency in Rural Ireland,31/12/2025,30/12/2026,"€14,980.00",AHSS
NF/2025/12812,New Foundations (NF),,,Hyunji Cho,https://orcid.org/0000-0003-2129-7053,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,SHAREWEAVE: Co-developing a methodology for analysing the social impact of food sharing initiatives — A pilot mapping study with FoodCloud in Dublin,31/12/2025,29/09/2026,"€12,000.00",AHSS
NF/2025/12815,New Foundations (NF),,,Mary Rogan,https://orcid.org/0000-0002-2279-9891,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Complaints-making and Deprivation of Liberty,31/12/2025,30/12/2026,"€11,750.00",AHSS
NF/2025/12825,New Foundations (NF),,,Sinead McCauley Lambe,https://orcid.org/0009-0001-2604-3418,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,"Developing the practice, knowledge and understanding of early childhood educators and caregivers in relation to young children’s motor development.",31/12/2025,30/12/2026,"€11,938.95",AHSS
NF/2025/12837,New Foundations (NF),,,Seán O'Leary,https://orcid.org/0009-0001-5854-6271,Technological University Dublin (TU Dublin),https://ror.org/04t0qbt32,Research Ireland,https://ror.org/010t7sr36,"Mekong POLYPHONY: Participatory Observation and Listening for People, Heritage, and Nature.",31/12/2025,30/12/2026,"€10,000.00",AHSS
NF/2025/12844,New Foundations (NF),,,Zara Molphy,https://orcid.org/0000-0001-9717-6130,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Research Ireland,https://ror.org/010t7sr36,"Long-Acting Reversible Contraception in Ireland: A Prospective Study on Awareness, Usage and Barriers in Women under 20 years",31/12/2025,30/12/2026,"€11,665.00",AHSS
NF/2025/12866,New Foundations (NF),,,Fiona Dukelow,https://orcid.org/0000-0003-3800-2653,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,Doing feminist climate justice work for transformative climate action: documenting experiences and building a knowledge base in Ireland,31/12/2025,30/12/2026,"€11,535.74",AHSS
NF/2025/12881,New Foundations (NF),,,Frédérique Vallières,https://orcid.org/0000-0001-6315-3029,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Partnering to promote the wellbeing and civic inclusion of forcibly displaced survivors of torture in Ireland: Co-adaptation and piloting of ‘HEARTS’ (Healing & Empowering - Achieving Resilience Through Spiritual Nurture (HEARTS) - a faith-based mental health and psychosocial support (MHPSS) intervention,31/12/2025,29/09/2026,"€11,950.68",AHSS
NF/2025/12882,New Foundations (NF),,,Jade Kim,https://orcid.org/0009-0002-2536-1534,Technological University Dublin (TU Dublin),https://ror.org/04t0qbt32,Research Ireland,https://ror.org/010t7sr36,"Co-Designing Sustainability Education: A Cambodian and Irish Comparative Case Study to Build Accessible, Inclusive & Multilingual Sustainability Education Toolkits for Higher Education",31/12/2025,30/12/2026,"€10,000.00",AHSS
NF/2025/12893,New Foundations (NF),,,Linda King,https://orcid.org/0000-0002-0558-5592,"Dun Laoghaire Institute of Art, Design and Technology",https://ror.org/02dk7c653,Research Ireland,https://ror.org/010t7sr36,"Aviation as Transformation: design, politics and nation-building",31/12/2025,30/12/2026,"€12,000.00",AHSS
NF/2025/12894,New Foundations (NF),,,Emma Teeling,https://orcid.org/0000-0002-3309-1346,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Irish Darwin Tree of Life,31/12/2025,29/09/2026,"€9,830.00",AHSS
24/PATH-S/12318,Pathway Programme,STEM-led,,Nicolas Aristokleous,https://orcid.org/0000-0002-0206-7773,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Research Ireland,https://ror.org/010t7sr36,Simulation-Based Imaging: A Powerful Tool for Improving Cardiovascular Patient Treatment,01/09/2026,31/08/2030,"€640,763.46",STEM
